,disasterNumber,state,declarationType,incidentType,declarationTitle,incidentBeginDate,incidentEndDate,disasterCloseoutDate,designatedArea
9869,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,San Joaquin (County)
9870,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Kings (County)
9871,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,San Benito (County)
9872,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Monterey (County)
9873,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Sacramento (County)
9874,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Plumas (County)
9875,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,San Mateo (County)
9876,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Nevada (County)
9877,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,San Luis Obispo (County)
9878,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Siskiyou (County)
9879,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Sierra (County)
9880,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Solano (County)
9881,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Santa Clara (County)
9882,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Trinity (County)
9883,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Tehama (County)
9884,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Stanislaus (County)
9885,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Yolo (County)
9886,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Sutter (County)
9887,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Tuolumne (County)
9888,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Yuba (County)
9889,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Santa Cruz (County)
9890,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Shasta (County)
9891,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Santa Barbara (County)
9892,4308,CA,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-02-01T11:55:25.000Z,2017-02-24T04:59:00.000Z,,Sonoma (County)
9893,4312,CA,DR,Severe Storm(s),FLOODING,2017-02-08T05:01:00.000Z,2017-02-12T04:59:00.000Z,,Resighini Rancheria (Indian Reservation)
9894,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Crawford (County)
9895,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Decatur (County)
9896,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Finney (County)
9897,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Gove (County)
9898,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Cheyenne (County)
9899,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Cherokee (County)
9900,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Graham (County)
9901,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Grant (County)
9902,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Greeley (County)
9903,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Hamilton (County)
9904,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Haskell (County)
9905,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Kearny (County)
9906,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Lane (County)
9907,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Logan (County)
9908,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Morton (County)
9909,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Neosho (County)
9910,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Norton (County)
9911,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Scott (County)
9912,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Seward (County)
9913,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Sheridan (County)
9914,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Sherman (County)
9915,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Stanton (County)
9916,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Stevens (County)
9917,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Rawlins (County)
9918,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Thomas (County)
9919,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Wallace (County)
9920,4319,KS,DR,Snow,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T04:00:00.000Z,2017-05-04T03:59:00.000Z,,Wichita (County)
9921,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Albany (County)
9922,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Broome (County)
9923,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Chenango (County)
9924,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Clinton (County)
9925,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Columbia (County)
9926,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Delaware (County)
9927,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Dutchess (County)
9928,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Cortland (County)
9929,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Essex (County)
9930,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Franklin (County)
9931,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Fulton (County)
9932,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Greene (County)
9933,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Herkimer (County)
9934,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Madison (County)
9935,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Montgomery (County)
9936,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Oneida (County)
9937,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Orleans (County)
9938,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Otsego (County)
9939,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Hamilton (County)
9940,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Rensselaer (County)
9941,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Saratoga (County)
9942,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Schenectady (County)
9943,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Schoharie (County)
9944,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Suffolk (County)
9945,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Sullivan (County)
9946,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Tioga (County)
9947,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Tompkins (County)
9948,4322,NY,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T18:11:00.000Z,2017-03-16T03:59:00.000Z,,Ulster (County)
9949,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Bexar (County)
9950,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Burleson (County)
9951,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Dallas (County)
9952,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Guadalupe (County)
9953,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Jim Wells (County)
9954,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Madison (County)
9955,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Milam (County)
9956,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Comal (County)
9957,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,San Augustine (County)
9958,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Tarrant (County)
9959,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Travis (County)
9960,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Austin (County)
9961,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Bastrop (County)
9962,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Bee (County)
9963,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Brazoria (County)
9964,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Caldwell (County)
9965,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Calhoun (County)
9966,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Washington (County)
9967,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Chambers (County)
9968,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Aransas (County)
9969,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Colorado (County)
9970,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,DeWitt (County)
9971,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Fayette (County)
9972,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Galveston (County)
9973,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Goliad (County)
9974,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Gonzales (County)
9975,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Grimes (County)
9976,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Fort Bend (County)
9977,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Harris (County)
9978,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Jackson (County)
9979,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Jasper (County)
9980,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Jefferson (County)
9981,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Karnes (County)
9982,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Kleberg (County)
9983,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Hardin (County)
9984,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Lavaca (County)
9985,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Lee (County)
9986,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Liberty (County)
9987,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Matagorda (County)
9988,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Montgomery (County)
9989,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Newton (County)
9990,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Nueces (County)
9991,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Orange (County)
9992,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Polk (County)
9993,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Refugio (County)
9994,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Sabine (County)
9995,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,San Jacinto (County)
9996,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,San Patricio (County)
9997,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Tyler (County)
9998,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Victoria (County)
9999,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Walker (County)
10000,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Wharton (County)
10001,4332,TX,DR,Hurricane,HURRICANE HARVEY,2017-08-23T12:09:52.000Z,2017-09-16T03:59:00.000Z,,Waller (County)
10002,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Solano (County)
10003,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Mendocino (County)
10004,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Napa (County)
10005,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Nevada (County)
10006,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Yuba (County)
10007,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Sonoma (County)
10008,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Orange (County)
10009,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Butte (County)
10010,4344,CA,DR,Fire,WILDFIRES,2017-10-08T06:30:00.000Z,2017-11-01T03:59:00.000Z,,Lake (County)
10011,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Allen (Parish)
10012,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Calcasieu (Parish)
10013,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Assumption (Parish)
10014,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Acadia (Parish)
10015,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Beauregard (Parish)
10016,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Cameron (Parish)
10017,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Lafourche (Parish)
10018,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Lafayette (Parish)
10019,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Jefferson Davis (Parish)
10020,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,De Soto (Parish)
10021,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Natchitoches (Parish)
10022,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Rapides (Parish)
10023,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Plaquemines (Parish)
10024,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Sabine (Parish)
10025,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Iberia (Parish)
10026,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Red River (Parish)
10027,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,St. Mary (Parish)
10028,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Vernon (Parish)
10029,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,Vermilion (Parish)
10030,4345,LA,DR,Hurricane,TROPICAL STORM HARVEY,2017-08-28T12:09:00.000Z,2017-09-11T03:59:00.000Z,,St. Charles (Parish)
10031,4348,NY,DR,Flood,FLOODING,2017-05-02T04:00:00.000Z,2017-08-07T03:59:00.000Z,,Cayuga (County)
10032,4347,KS,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2017-07-22T04:00:00.000Z,2017-07-28T03:59:00.000Z,,Johnson (County)
10033,4347,KS,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2017-07-22T04:00:00.000Z,2017-07-28T03:59:00.000Z,,Wyandotte (County)
10034,4348,NY,DR,Flood,FLOODING,2017-05-02T04:00:00.000Z,2017-08-07T03:59:00.000Z,,Monroe (County)
10035,4348,NY,DR,Flood,FLOODING,2017-05-02T04:00:00.000Z,2017-08-07T03:59:00.000Z,,Jefferson (County)
